,Date,BTC-CAD,ETH-CAD,BNB-CAD,XRP-CAD,ADA-CAD,SOL-CAD,DOGE-CAD,DOT-CAD,MATIC-CAD,SHIB-CAD,AVAX-CAD,UNI-CAD,ETC-CAD,LTC-CAD,ATOM-CAD,NEAR-CAD,LINK-CAD,CRO-CAD,XLM-CAD,FLOW-CAD,VET-CAD
1726,2019-06-09,10455.784921875002,316.9979125976563,41.55926986694336,0.5280417561531068,0.10807920157909394,0.0,0.0040963198430836205,0.0,0.03467863902449608,0.0,0.0,0.0,11.089935836791993,156.57992980957033,7.986452064514161,0.0,1.4596241283416749,0.08405479818582536,0.16308440148830414,0.0,0.009868159778416158
1727,2019-06-10,10880.4482421875,336.6273718261719,43.608029785156255,0.5445807385444642,0.11633032202720643,0.0,0.004203760027885437,0.0,0.036686000376939774,0.0,0.0,0.0,11.28120788574219,175.53716064453127,8.307801895141601,0.0,1.6207336997985842,0.08947303891181946,0.1685583978891373,0.0,0.010507360212504865
1728,2019-06-11,10781.691523437501,334.2632885742188,43.87721374511719,0.5361949634552002,0.11963239550590515,0.0,0.00415888000279665,0.0,0.03231903910636902,0.0,0.0,0.0,11.230726165771484,185.00044555664064,8.137774658203126,0.0,1.5480947303771975,0.09167215824127198,0.1670447212457657,0.0,0.010163279809057714
1729,2019-06-12,11078.36609375,354.8284741210938,47.173485107421875,0.5463936161994934,0.13127399802207948,0.0,0.004171120095998049,0.0,0.03157512009143829,0.0,0.0,0.0,11.635103912353516,184.48909667968752,8.338951225280763,0.0,1.5541521930694582,0.09182991564273835,0.1719665515422821,0.0,0.010359120033681394
1730,2019-06-13,11194.056406250002,348.3895581054688,47.79467407226563,0.5452063369750977,0.12204504311084748,0.0,0.004180639851838351,0.0,0.031425519585609435,0.0,0.0,0.0,11.621203994750978,178.63839477539065,8.550114669799806,0.0,2.513171119689942,0.09340887784957887,0.16963008224964143,0.0,0.010293840169906617
1731,2019-06-14,11823.612890625001,359.1589501953125,44.98387908935547,0.5520525765419007,0.12324183702468873,0.0,0.0042486400529742245,0.0,0.028078560382127762,0.0,0.0,0.0,11.615226135253907,180.9524450683594,8.567182502746583,0.0,2.2801189041137695,0.09262823760509492,0.17043520331382753,0.0,0.009974239952862264
1732,2019-06-15,12020.19,365.86627197265625,44.64317352294922,0.5581698226928712,0.12468888044357301,0.0,0.004293520078063011,0.0,0.029782639741897585,0.0,0.0,0.0,11.698363647460939,187.85284301757815,8.432916717529297,0.0,2.3409720611572267,0.09140696287155152,0.17236912727355957,0.0,0.010024560019373895
1733,2019-06-16,12232.5040625,366.1435595703125,44.06770629882813,0.5814217782020569,0.12555656135082247,0.0,0.004332960061728955,0.0,0.030893760919570926,0.0,0.0,0.0,11.820483703613283,186.48626464843753,9.169605216979981,0.0,2.275867509841919,0.09209783673286438,0.17654975414276125,0.0,0.00989400029182434
1734,2019-06-17,12675.679453125002,373.11750244140626,46.12831298828125,0.6093888044357301,0.12723752021789553,0.0,0.004338400103151799,0.0,0.02958135947585106,0.0,0.0,0.0,11.980154418945313,182.8358093261719,9.543465270996094,0.0,2.6814235782623292,0.09169663906097412,0.17820760011672976,0.0,0.01001232024282217
1735,2019-06-18,12351.197265625,360.4705151367188,46.70173095703125,0.5831149673461914,0.12124127984046937,0.0,0.004250000063329935,0.0,0.030530639737844468,0.0,0.0,0.0,11.46292366027832,183.8158825683594,8.956943740844727,0.0,2.4732103157043457,0.09199312448501587,0.1694083970785141,0.0,0.010035440102219583
1736,2019-06-19,12611.98921875,366.4272387695313,47.99058807373047,0.5940711069107056,0.12237144052982331,0.0,0.00425680011510849,0.0,0.0313996809720993,0.0,0.0,0.0,11.611904525756836,185.78034545898439,9.042631797790529,0.0,2.500279779434204,0.08822591543197632,0.16905071973800662,0.0,0.009937519989907741
1737,2019-06-20,12956.9378125,369.5052099609375,49.94744537353516,0.5845592951774597,0.1188435983657837,0.0,0.004298960119485855,0.0,0.03052655875682831,0.0,0.0,0.0,11.555487747192384,184.2525866699219,8.834371032714845,0.0,2.4011493206024173,0.08691215872764588,0.1652495151758194,0.0,0.00940167970955372
1738,2019-06-21,13796.597031250001,401.07797851562503,52.789648437500006,0.6027356958389283,0.12180431842803956,0.0,0.0043832801282405855,0.0,0.028867360055446628,0.0,0.0,0.0,11.859811248779298,188.88191162109376,8.861190338134767,0.0,2.3159045124053956,0.08079623997211458,0.16870528280735017,0.0,0.00924935981631279
1739,2019-06-22,14554.300312500001,420.7572216796875,51.40766693115235,0.6456790256500244,0.12833911657333374,0.0,0.00445944007486105,0.0,0.02970647916197777,0.0,0.0,0.0,12.43647560119629,192.98814208984376,9.100533638000488,0.0,2.500432014465332,0.07751048028469086,0.1755080020427704,0.0,0.009477840289473535
1740,2019-06-23,14763.304687500002,418.6457934570313,50.50322937011719,0.6368757796287537,0.1314358389377594,0.0,0.004493440017104149,0.0,0.028543680757284168,0.0,0.0,0.0,12.615238113403322,186.15975341796877,9.251707077026367,0.0,2.4498700428009035,0.08185295820236206,0.17323408246040345,0.0,0.009771599993109704
1741,2019-06-24,14975.099453125002,422.177568359375,50.90974975585938,0.6393196868896485,0.13289783835411073,0.0,0.004580480046570301,0.0,0.028101680874824526,0.0,0.0,0.0,12.596355133056642,184.32455444335938,9.029818115234375,0.0,2.530054292678833,0.07872359812259674,0.17373863458633423,0.0,0.009594799913465978
1742,2019-06-25,16035.647109375,432.6517846679688,48.97127349853516,0.636791434288025,0.13104552388191223,0.0,0.00461311997845769,0.0,0.025913439095020297,0.0,0.0,0.0,12.58290008544922,185.62557739257815,8.948168907165527,0.0,2.97800838470459,0.10188712477684021,0.16930775821208954,0.0,0.012612640410661699
1743,2019-06-26,17702.074765625002,457.98431640625006,48.54970275878907,0.6357333683967591,0.13167519569396974,0.0,0.0045954398438334465,0.0,0.024213440716266636,0.0,0.0,0.0,12.294955062866212,178.52052368164064,8.57744499206543,0.0,3.0757215499877932,0.09369992196559906,0.1667740845680237,0.0,0.010939839705824853
1744,2019-06-27,15208.617031250002,400.2039892578125,46.0000814819336,0.5559054279327393,0.11757063627243043,0.0,0.004527439959347249,0.0,0.0260875204205513,0.0,0.0,0.0,10.4079695892334,155.59048706054688,7.438122558593751,0.0,3.083944187164307,0.08145720183849335,0.14619183540344238,0.0,0.010414880141615868
1745,2019-06-28,16873.971562500003,423.2675024414063,46.987646179199224,0.5811483955383301,0.12144119977951051,0.0,0.00474640004336834,0.0,0.026067120581865312,0.0,0.0,0.0,10.917029266357423,163.40412658691406,8.053307723999025,0.0,4.028083477020264,0.08342647910118103,0.15234720110893252,0.0,0.011262159943580628
1746,2019-06-29,16264.7446875,435.2801025390625,48.08974609375,0.5839540839195252,0.1229739159345627,0.0,0.004630800113081933,0.0,0.03236800074577332,0.0,0.0,0.0,11.25262077331543,181.7813818359375,8.268189659118653,0.0,5.036286640167237,0.08726440489292145,0.15572544276714326,0.0,0.012435839697718621
1747,2019-06-30,14711.331171875001,395.34653808593754,44.121775512695315,0.5391189622879029,0.11165327966213227,0.0,0.0044308798573911195,0.0,0.029880560487508777,0.0,0.0,0.0,10.506954460144044,166.25879638671876,7.362270278930665,0.0,4.687768936157227,0.08318031817674637,0.14190920174121857,0.0,0.011041840165853502
1748,2019-07-01,14393.06328125,399.35191406250004,44.77432586669922,0.5533323073387146,0.11399791598320008,0.0,0.004403679966926575,0.0,0.030133520513772966,0.0,0.0,0.0,10.558717613220216,166.71385559082032,7.429227104187012,0.0,4.885083370208741,0.077226240336895,0.1431862372159958,0.0,0.010968400239944458
1749,2019-07-02,14690.28171875,396.57115234375004,43.53256011962891,0.5442774438858032,0.1102647227048874,0.0,0.004357439931482077,0.0,0.027198639065027237,0.0,0.0,0.0,10.478782386779786,162.1714294433594,7.274684715270997,0.0,4.957793025970459,0.0754800009727478,0.14061040103435518,0.0,0.010350959971547127
1750,2019-07-03,16267.3265625,412.215966796875,44.42779937744141,0.5556035113334656,0.11287728011608125,0.0,0.004505680110305548,0.0,0.02614463895559311,0.0,0.0,0.0,10.704796447753907,166.68719970703125,7.623538665771485,0.0,4.805103073120118,0.09228415846824646,0.14514464199543,0.0,0.010523679703474046
1751,2019-07-04,15252.995,386.9515844726563,44.73492309570313,0.5286578297615052,0.10577264428138734,0.0,0.004391439873725176,0.0,0.024565679281949998,0.0,0.0,0.0,10.552632751464845,163.16861267089845,7.46932960510254,0.0,4.739451675415039,0.09750928342342377,0.13562600076198578,0.0,0.009956560134887696
1752,2019-07-05,14930.705546875,391.67663818359375,44.489904785156256,0.5153910493850709,0.10408351838588716,0.0,0.0052591201476752765,0.0,0.024709841012954713,0.0,0.0,0.0,10.666370964050294,160.95941162109375,7.287853775024415,0.0,4.92612813949585,0.0968564784526825,0.13585175931453705,0.0,0.010176879912614824
1753,2019-07-06,15243.629062500002,391.06408203125005,44.242079772949225,0.5291148185729981,0.1051756000518799,0.0,0.004823920000344515,0.0,0.023945519626140596,0.0,0.0,0.0,10.627298278808594,160.24012817382814,7.19550693511963,0.0,4.728556900024414,0.09828719794750214,0.1399100023508072,0.0,0.010141520276665688
1754,2019-07-07,15573.151484375001,415.752763671875,45.207844543457036,0.5399839377403259,0.1087510359287262,0.0,0.004940879940986634,0.0,0.02402576118707657,0.0,0.0,0.0,10.785837364196778,163.63639282226563,7.3527315139770515,0.0,4.507524280548096,0.09943504035472871,0.14287343800067903,0.0,0.010178240239620209
1755,2019-07-08,16708.902890625002,426.02190917968755,45.51876586914063,0.5460848903656006,0.10944736123085022,0.0,0.004840240124613047,0.0,0.022754159420728684,0.0,0.0,0.0,10.901369323730469,167.6682586669922,7.060250892639161,0.0,4.536630840301514,0.10967856109142304,0.14283127546310426,0.0,0.009845039919018746
1756,2019-07-09,17100.385000000002,420.0781762695313,44.482402954101566,0.5360684657096864,0.10607047736644745,0.0,0.0048266400210559375,0.0,0.02208095967769623,0.0,0.0,0.0,10.751535682678224,162.42862915039063,6.811260528564453,0.0,4.233610496520996,0.11002264022827149,0.1384942388534546,0.0,0.009936160296201707
1757,2019-07-10,16532.857265625,394.403154296875,42.80923263549805,0.4947340202331543,0.09783839643001557,0.0,0.0046566399931907655,0.0,0.021957200318574906,0.0,0.0,0.0,9.918691062927246,147.56035278320314,6.101199378967285,0.0,4.240913887023926,0.12599312245845795,0.12927752435207368,0.0,0.00946559987962246
1758,2019-07-11,15447.780468750001,365.43749511718755,40.31308135986328,0.44925558805465704,0.08867064356803894,0.0,0.00441048001870513,0.0,0.019662879630923273,0.0,0.0,0.0,9.022811088562012,139.59625122070312,5.912025871276856,0.0,3.844910526275635,0.14058183670043947,0.1183308792114258,0.0,0.00818311993032694
1759,2019-07-12,16069.741406250001,375.7363159179688,43.104289093017584,0.46800047874450684,0.09486543595790864,0.0,0.004542400073260069,0.0,0.021512479782104493,0.0,0.0,0.0,9.25715835571289,143.20807678222658,6.174893455505371,0.0,4.316437377929688,0.12219056010246278,0.1332296770811081,0.0,0.009359519705176355
1760,2019-07-13,15493.6353125,366.46396972656254,42.84942916870118,0.4517634534835816,0.0908072030544281,0.0,0.004418640080839396,0.0,0.022584159076213837,0.0,0.0,0.0,9.014704208374024,137.39372192382814,5.820985107421875,0.0,4.31185962677002,0.11047144174575807,0.1298364794254303,0.0,0.008830479793250561
1761,2019-07-14,13948.239687500001,309.5061669921875,39.33702362060547,0.41673934459686285,0.0808234414458275,0.0,0.004099039863795042,0.0,0.019467039406299593,0.0,0.0,0.0,7.711875839233399,122.08784912109375,5.196128883361816,0.0,3.7908367729187016,0.0985537612438202,0.11729864180088044,0.0,0.007766959927976132
1762,2019-07-15,14817.322187500002,312.495361328125,38.615089111328125,0.4288216018676758,0.08097032129764557,0.0,0.004205120038241149,0.0,0.01882376052439213,0.0,0.0,0.0,7.874597091674805,123.65524414062502,5.69664005279541,0.0,3.71074914932251,0.09414192438125611,0.11762639701366426,0.0,0.007769679948687554
1763,2019-07-16,12889.592578125,270.89659790039065,34.714012451171875,0.4035473442077637,0.07079071819782258,0.0,0.003842000123113394,0.0,0.016371679902076722,0.0,0.0,0.0,7.271966209411621,108.11990661621094,4.965283832550049,0.0,2.988803939819336,0.07386568039655686,0.1065124797821045,0.0,0.007065200284123422
1764,2019-07-17,13183.571718750001,287.6195593261719,37.01865692138672,0.4224336886405945,0.07512503921985626,0.0,0.0041208000294864185,0.0,0.017962879985570907,0.0,0.0,0.0,7.754390754699708,122.14258239746094,5.213075771331788,0.0,3.2363974380493166,0.06952456027269364,0.10965272247791291,0.0,0.007409280054271222
1765,2019-07-18,14506.416093750002,308.12998046875003,39.33502365112305,0.43951935529708863,0.07992992192506791,0.0,0.004244560021907091,0.0,0.01864015944302082,0.0,0.0,0.0,8.234507293701173,137.47616943359375,5.602483253479004,0.0,3.64356372833252,0.08364136010408402,0.1208795189857483,0.0,0.007792799808084966
1766,2019-07-19,14321.796093750001,301.0134509277344,39.54661575317383,0.43602281332015996,0.08131032198667527,0.0,0.004160240013152361,0.0,0.018258000016212465,0.0,0.0,0.0,7.986960487365724,133.82761291503908,5.351942653656006,0.0,3.5480373001098635,0.07631231844425201,0.12752448081970216,0.0,0.007920640148222448
1767,2019-07-20,14643.309921875001,311.6021350097657,41.9862516784668,0.4531642508506775,0.08562288284301758,0.0,0.004240479990839959,0.0,0.019001920297741892,0.0,0.0,0.0,8.40113510131836,136.82951782226564,5.537131462097168,0.0,3.5967116546630864,0.07620080202817918,0.1293509566783905,0.0,0.008295999839901924
1768,2019-07-21,14414.7834375,306.85784423828125,41.506578063964845,0.45058022737503056,0.0832360789179802,0.0,0.004183359872549772,0.0,0.018264800384640695,0.0,0.0,0.0,8.517195587158204,135.4935174560547,5.750380477905274,0.0,3.4684827423095705,0.07425463765859605,0.12403471767902376,0.0,0.008272879980504513
1769,2019-07-22,14066.624765625002,295.8816174316406,41.663037414550786,0.43806416511535645,0.08087376087903977,0.0,0.004075920004397631,0.0,0.017339999675750735,0.0,0.0,0.0,8.645392074584962,129.76764892578126,5.439762001037598,0.0,3.2989914894104007,0.08865976095199586,0.12087136209011079,0.0,0.008455120101571083
1770,2019-07-23,13465.04390625,289.31078125000005,40.235865936279296,0.42149936437606816,0.07590432167053224,0.0,0.003916800059378147,0.0,0.01564000003039837,0.0,0.0,0.0,8.211164588928224,123.24677307128907,5.064597816467286,0.0,3.224547748565674,0.0961982423067093,0.11487647950649263,0.0,0.007942400313913823
1771,2019-07-24,13344.2190625,295.1830651855469,39.66265548706055,0.4296879148483277,0.08030256032943726,0.0,0.003964400105178356,0.0,0.016374400556087496,0.0,0.0,0.0,8.3292289352417,128.2611505126953,5.31836015701294,0.0,3.2713385391235352,0.08487352252006532,0.1169627195596695,0.0,0.008059359937906265
1772,2019-07-25,13480.104843750001,298.68047485351565,39.4433073425293,0.428141610622406,0.07978304207324982,0.0,0.003972559850662947,0.0,0.016624639928340915,0.0,0.0,0.0,8.187151336669922,127.08699462890625,5.215593242645264,0.0,3.2425841140747074,0.08321296095848084,0.11653839886188508,0.0,0.00798047997057438
1773,2019-07-26,13423.613046875002,298.6962670898438,39.411696929931644,0.44000078439712526,0.08552224397659303,0.0,0.003972559850662947,0.0,0.017383520007133484,0.0,0.0,0.0,8.463809242248535,128.2548211669922,5.310313262939453,0.0,3.2688444137573245,0.08315175890922546,0.11963239550590515,0.0,0.00810560029000044
1774,2019-07-27,12889.641718750001,282.0753015136719,37.92445114135742,0.42231809377670293,0.08142455905675888,0.0,0.003839280102401972,0.0,0.016254719644784928,0.0,0.0,0.0,8.065424270629883,120.88907104492188,4.9187731933593755,0.0,3.071532897949219,0.07717455804347992,0.11467927515506746,0.0,0.007709840126335622
1775,2019-07-28,12991.890078125001,287.2137133789063,37.85583221435547,0.42471166133880617,0.08088463842868805,0.0,0.0038882398419082167,0.0,0.016007199659943582,0.0,0.0,0.0,8.032612838745118,122.08629272460938,4.920145416259766,0.0,3.0161115646362306,0.07641024172306062,0.1138020795583725,0.0,0.007698960043489933
1776,2019-07-29,12946.037890625,287.32454956054687,36.99644973754883,0.4224948906898499,0.08213447749614716,0.0,0.0038623999617993835,0.0,0.015531200468540193,0.0,0.0,0.0,8.0776912689209,122.97993408203126,4.900734233856202,0.0,2.91081356048584,0.07417031764984132,0.11357767879962923,0.0,0.007615999728441239
1777,2019-07-30,13066.09640625,286.31073364257816,36.64153427124024,0.43311920166015627,0.08152384012937547,0.0,0.003831120040267706,0.0,0.01567943938076496,0.0,0.0,0.0,8.082604942321778,123.17104919433595,4.891144886016846,0.0,2.841229019165039,0.08068608134984971,0.11364432215690613,0.0,0.007539839781820774
1778,2019-07-31,13716.453984375,297.36963623046876,37.59659881591797,0.4364362311363221,0.08180672228336335,0.0,0.003942639939486981,0.0,0.015468640625476838,0.0,0.0,0.0,8.237366523742676,133.97302185058595,4.975641651153564,0.0,2.987699546813965,0.0797368010878563,0.11414751648902893,0.0,0.007635039873421193
1779,2019-08-01,14143.549765625,296.21947998046875,39.13165191650391,0.43235214948654177,0.08006591916084291,0.0,0.004021519906818867,0.0,0.01454927995800972,0.0,0.0,0.0,8.132136611938478,134.88442687988282,4.8383198165893555,0.0,2.966509532928467,0.07787224113941194,0.11291535913944245,0.0,0.007354880273342133
1780,2019-08-02,14304.717734375,296.3053308105469,38.132336425781254,0.42485583066940313,0.07808031797409058,0.0,0.003956240043044091,0.0,0.015040240213274957,0.0,0.0,0.0,8.000610733032227,129.12015686035159,4.975074539184571,0.0,3.26372127532959,0.07572887748479844,0.1115050369501114,0.0,0.007475920245051384
1781,2019-08-03,14717.548125000001,302.5868640136719,37.93020980834961,0.4307895112037659,0.07855767875909805,0.0,0.003960320074111224,0.0,0.014534320160746576,0.0,0.0,0.0,8.023359413146974,128.62999572753907,5.038995742797852,0.0,3.298651351928711,0.0763830402493477,0.11205720305442811,0.0,0.007460959814488888
1782,2019-08-04,14919.451015625002,302.8308239746094,37.47638015747071,0.43498513460159305,0.0765285623073578,0.0,0.003995680026710034,0.0,0.013967200592160226,0.0,0.0,0.0,8.326262702941895,126.75714233398439,4.910338497161866,0.0,3.396848945617676,0.07686040103435517,0.11169679999351502,0.0,0.007248800098896027
1783,2019-08-05,16055.688515625001,318.5324365234375,38.096155395507814,0.4400470304489136,0.07708480179309846,0.0,0.004198319986462594,0.0,0.016038479581475258,0.0,0.0,0.0,8.417045364379883,131.69512145996094,5.156095771789551,0.0,3.37875,0.07529912054538727,0.11236183524131775,0.0,0.007144080251455308
1784,2019-08-06,15610.309765625001,307.38807739257817,37.58779998779297,0.4234033560752869,0.0725818407535553,0.0,0.0040120001509785655,0.0,0.020888240411877635,0.0,0.0,0.0,7.964933586120606,126.57481567382814,4.834640884399414,0.0,3.3465111923217776,0.07041263848543168,0.10636832058429718,0.0,0.006605519950389863
1785,2019-08-07,16241.077500000001,307.89176879882814,39.92194076538086,0.4242778563499451,0.07059216111898423,0.0,0.00408816009759903,0.0,0.022638559490442276,0.0,0.0,0.0,8.043075065612793,123.6411328125,4.753525066375733,0.0,3.252922801971436,0.06323048174381257,0.10695175647735597,0.0,0.0067428800463676455
1786,2019-08-08,16274.313828125001,300.4809350585938,41.93267013549805,0.4184189558029175,0.07067920178174973,0.0,0.003982079923152924,0.0,0.01956223949790001,0.0,0.0,0.0,8.145049514770509,122.44298767089845,4.436706295013428,0.0,3.1131541824340823,0.06446535974740983,0.1045255208015442,0.0,0.006770080253481865
1787,2019-08-09,16133.593671875002,286.2649133300782,40.74760391235352,0.40438646078109747,0.06479176223278046,0.0,0.003949439991265536,0.0,0.016587919965386392,0.0,0.0,0.0,7.900744552612306,114.83755249023439,4.269842433929444,0.0,2.9636509513854983,0.06987815916538238,0.09819608390331269,0.0,0.006715679839253426
1788,2019-08-10,15441.473203125,281.15760864257817,40.36732696533203,0.4062605404853821,0.07069415777921677,0.0,0.0038651199825108055,0.0,0.02031159982085228,0.0,0.0,0.0,7.700707397460938,116.17049194335938,4.5375134468078615,0.0,3.1586936950683597,0.06979791760444641,0.10029999554157258,0.0,0.006668079793453217
1789,2019-08-11,15672.067578125001,293.88629638671875,40.877866516113286,0.4106043863296509,0.07477416098117828,0.0,0.00394127992913127,0.0,0.022294480353593826,0.0,0.0,0.0,7.91024829864502,122.06363159179688,4.793284511566163,0.0,3.259697017669678,0.06699360221624374,0.10586375832557679,0.0,0.006980880275368691
1790,2019-08-12,15480.358046875,287.3517761230469,41.02695892333985,0.40843791484832764,0.07199567914009095,0.0,0.003916800059378147,0.0,0.023008479773998263,0.0,0.0,0.0,7.872799453735352,116.6189520263672,4.531762237548828,0.0,3.236770000457764,0.0642056006193161,0.10256440043449402,0.0,0.006927840188145638
1791,2019-08-13,14818.32890625,283.8443017578125,40.07413818359375,0.4034290337562561,0.07148295998573304,0.0,0.003842000123113394,0.0,0.022448159307241443,0.0,0.0,0.0,8.029557113647462,114.79235473632814,4.419902076721192,0.0,3.281788768768311,0.06397847920656205,0.1008603185415268,0.0,0.00663679987192154
1792,2019-08-14,13670.317578125001,253.78652954101565,36.8635905456543,0.3581464886665344,0.06391999781131745,0.0,0.003701920006424189,0.0,0.019971600398421288,0.0,0.0,0.0,7.59736915588379,103.44838256835938,3.8664283561706547,0.0,3.0887612342834476,0.06358000218868257,0.09408887922763826,0.0,0.006412399746477605
1793,2019-08-15,14023.702421875001,256.3628015136719,38.1390885925293,0.36023951768875123,0.06462583780288697,0.0,0.0035904001072049143,0.0,0.019872320592403413,0.0,0.0,0.0,7.695664672851563,103.8890087890625,4.012922229766846,0.0,3.2813331985473635,0.06358680129051208,0.09555496215820314,0.0,0.006202960051596165
1794,2019-08-16,14109.100859375001,252.19850708007814,37.596616973876955,0.3562805557250977,0.06370375901460648,0.0,0.003646159898489714,0.0,0.01819544017314911,0.0,0.0,0.0,7.530502471923828,101.89140502929688,3.969930992126465,0.0,3.157774448394776,0.0597366401553154,0.09373255968093873,0.0,0.006102319918572903
1795,2019-08-17,13915.17203125,252.53524902343753,37.37351013183594,0.3613805508613587,0.06445448219776154,0.0,0.003598559852689505,0.0,0.019242639914155008,0.0,0.0,0.0,7.432980613708497,99.00490173339844,3.945036430358887,0.0,3.2550103187561037,0.06028880119323731,0.09232767879962922,0.0,0.006084640100598336
1796,2019-08-18,14070.302343750001,264.51120117187503,37.98812591552735,0.38439856052398685,0.0689941594004631,0.0,0.0037032800167798997,0.0,0.01893119975924492,0.0,0.0,0.0,7.588936080932617,103.72713317871094,4.048185634613038,0.0,3.3995103836059575,0.0622961574792862,0.09626760125160218,0.0,0.006144479922950268
1797,2019-08-19,14845.833046875001,276.20503051757817,39.18024520874024,0.3853260755538941,0.06840528219938279,0.0,0.0038039201498031618,0.0,0.021033759936690332,0.0,0.0,0.0,7.56072120666504,105.07794006347658,3.957662696838379,0.0,3.407006702423096,0.062226798534393314,0.09764120221138001,0.0,0.006360719986259937
1798,2019-08-20,14637.996093750002,267.3289636230469,38.30778640747071,0.375096173286438,0.06690519869327545,0.0,0.003757680114358664,0.0,0.021391441076993943,0.0,0.0,0.0,8.182457504272461,102.26732666015626,3.927528915405274,0.0,3.237429523468018,0.06076072067022324,0.0954720050096512,0.0,0.006209759786725045
1799,2019-08-21,13787.747734375002,254.17261962890626,36.71145278930664,0.3621149754524231,0.06407368183135986,0.0,0.0036380001530051235,0.0,0.020914080291986468,0.0,0.0,0.0,8.33431381225586,99.23233276367188,3.6066654586791995,0.0,3.0141871452331546,0.0587574377655983,0.09206792473793031,0.0,0.00588744018226862
1800,2019-08-22,13778.235703125001,260.21276611328125,36.841300354003906,0.36848383903503423,0.06719760060310365,0.0,0.0036720000952482224,0.0,0.022839839756488803,0.0,0.0,0.0,9.879099578857423,100.09408874511719,3.6987717056274416,0.0,3.032230319976807,0.059387119710445406,0.08994767904281617,0.0,0.006098240204155446
1801,2019-08-23,14154.8321875,264.8004418945313,36.951921234130864,0.37610118389129643,0.06771439820528032,0.0,0.00368967991322279,0.0,0.021033759936690332,0.0,0.0,0.0,9.725845756530763,102.54783081054688,3.6781458854675297,0.0,3.064490852355957,0.058626881837844855,0.09373800098896028,0.0,0.006285919733345509
1802,2019-08-24,13817.546875000002,260.15380981445315,36.034101257324224,0.37067207574844363,0.06824072062969208,0.0,0.0036189600080251696,0.0,0.020205519646406177,0.0,0.0,0.0,9.358326072692872,99.91051696777345,3.6725642585754397,0.0,2.971861267089844,0.05844056010246277,0.0914763218164444,0.0,0.0066640000790357595
1803,2019-08-25,13788.383906250001,254.1056530761719,35.53931243896485,0.3673196625709534,0.06723704248666763,0.0,0.003620320018380881,0.0,0.018704079613089564,0.0,0.0,0.0,9.72546314239502,98.33907531738282,3.561389884948731,0.0,2.8357047843933105,0.05739608228206635,0.09747936129570008,0.0,0.006106400266289711
1804,2019-08-26,14104.315625000001,256.9439599609375,35.50732849121094,0.36827169895172124,0.06758792072534561,0.0,0.003643439877778292,0.0,0.018947519883513453,0.0,0.0,0.0,9.995306625366212,100.44576171875,3.569518489837647,0.0,2.824513320922852,0.05750352025032044,0.09545703887939454,0.0,0.0062315199524164205
1805,2019-08-27,13852.28,255.02266113281252,34.93701034545899,0.36668048620224003,0.06778104156255722,0.0,0.0035631999000906947,0.0,0.01935687951743603,0.0,0.0,0.0,9.7845458984375,99.05726928710938,3.4835979461669924,0.0,2.8657662582397463,0.05544991791248322,0.09354896366596223,0.0,0.006168960109353066
1806,2019-08-28,13266.015078125001,236.49035766601565,32.23589981079102,0.35013201951980594,0.062322001159191134,0.0,0.0034326398558914666,0.0,0.017606560438871384,0.0,0.0,0.0,8.811059455871582,91.69874084472657,3.157672634124756,0.0,2.5845263862609866,0.05579671770334244,0.09020200192928315,0.0,0.005765039883553982
1807,2019-08-29,12933.872265625001,230.54276489257813,29.769864807128908,0.3495812010765076,0.06078792214393616,0.0,0.0033320000395178797,0.0,0.015924239978194237,0.0,0.0,0.0,8.094735107421876,87.17335205078126,2.9576328849792484,0.0,2.4254688262939457,0.05441360205411912,0.08561744153499604,0.0,0.005550160147249699
1808,2019-08-30,13053.51640625,229.61542236328125,30.217645263671876,0.34845646142959597,0.060961998403072364,0.0,0.0033755200542509556,0.0,0.01672391973435879,0.0,0.0,0.0,8.589901351928711,87.49284912109376,2.936845264434815,0.0,2.4566768455505374,0.05259392023086548,0.08472663760185242,0.0,0.005574639700353146
1809,2019-08-31,13097.703125000002,234.5589111328125,28.921644287109377,0.3525174403190613,0.06118639916181565,0.0,0.003414960037916899,0.0,0.016110560446977618,0.0,0.0,0.0,8.557884330749513,87.823427734375,2.7715575790405276,0.0,2.4347141456604007,0.05311752200126648,0.08558616161346436,0.0,0.005597760193049908
1810,2019-09-01,13270.84015625,233.41601806640628,29.333391571044924,0.3509534239768982,0.06057848244905472,0.0,0.0033891201578080655,0.0,0.016632800623774528,0.0,0.0,0.0,8.52536018371582,89.95682189941407,2.9081534194946292,0.0,2.414295196533203,0.05316512078046799,0.08495784252882005,0.0,0.005595040172338486
1811,2019-09-02,14071.594609375,242.55239746093753,30.963301849365237,0.35471520185470584,0.06169231921434403,0.0,0.0035305599682033065,0.0,0.018652399852871895,0.0,0.0,0.0,9.085518302917482,91.04513732910156,2.8842974281311036,0.0,2.493544960021973,0.0557722419500351,0.08599688410758972,0.0,0.005929600186645985
1812,2019-09-03,14448.014453125,244.1190869140625,30.619774017333988,0.3578690528869629,0.06360856145620347,0.0,0.0035291999578475953,0.0,0.019533680230379106,0.0,0.0,0.0,9.272577705383302,94.01578979492189,2.9396646118164065,0.0,2.522375745773316,0.05215463846921921,0.08596423625946045,0.0,0.005824879705905915
